tabla,cuadro_origen,pagina_pdf,unidad_fila,tipo_fila_derivado,tipo_proceso,grupo_proceso_norm,tipo_accion_penal,clasificacion_tipo_proceso,contexto_observado,codigo_contexto_propuesto,decision,confianza,evidencia,observaciones,filas_fuente
apelaciones_por_tipo_proceso,5.2.1.3,318,tipo_proceso,total,TOTAL TARIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO,recursos_de_apelacion_en_efecto_suspensivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.3, p. 318; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.3,319,tipo_proceso,total,TOTAL TRINIDAD,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO,recursos_de_apelacion_en_efecto_suspensivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.3, p. 319; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,COACTIVO SOCIAL AFPs,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,COACTIVO SOCIAL CAJAS DE SALUD,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,DECLARATORIA DE DERECHOS (CAUSA-HABIENTES),,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,DEMANDA DE BENEFICIOS SOCIALES Y DERECHOS ADQUIRIDOS,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,DESAFUERO SINDICAL,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,EJECUTIVO SOCIAL,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,EJECUTIVO SOCIAL EN LIQUIDACIÓN,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,INFRACCION A LEYES SOCIALES,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,LAUDO ARBITRAL,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,OTRAS CAUSAS QUE POR LEYES SOCIALES LES COMPETE,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,RECUPERACIÓN DE PATRIMONIO SINDICAL,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,321;322;323;324;325;326,tipo_proceso,detalle,REINCORPORACIÓN,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321;322;323;324;325;326; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.1.4,325,tipo_proceso,total,TOTAL COBIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 325; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,322,tipo_proceso,total,TOTAL COCHABAMBA,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 322; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,322,tipo_proceso,total,TOTAL EL ALTO,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 322; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,321,tipo_proceso,total,TOTAL LA PAZ,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,326,tipo_proceso,total,TOTAL NACIONAL,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 326; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,323,tipo_proceso,total,TOTAL ORURO,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 323; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,323,tipo_proceso,total,TOTAL POTOSÍ,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 323; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,324,tipo_proceso,total,TOTAL SANTA CRUZ,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 324; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,321,tipo_proceso,total,TOTAL SUCRE,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 321; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,324,tipo_proceso,total,TOTAL TARIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 324; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.1.4,325,tipo_proceso,total,TOTAL TRINIDAD,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO,recursos_de_apelacion_en_efecto_devolutivo|no_aplica,confirmado,alta,"Cuadro 5.2.1.4, p. 325; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,339;340;341,tipo_proceso,detalle,COACTIVO FISCAL,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339;340;341; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.3,339;340;341,tipo_proceso,detalle,CONTENCIOSO TRIBUTARIO,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339;340;341; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.3,339;340;341,tipo_proceso,detalle,EJECUCIÓN DE RESOLUCIONES ADMINISTRATIVAS,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339;340;341; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.3,339;340;341,tipo_proceso,detalle,OTROS PROCESOS,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339;340;341; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.3,341,tipo_proceso,total,TOTAL COBIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 341; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,339,tipo_proceso,total,TOTAL COCHABAMBA,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,339,tipo_proceso,total,TOTAL EL ALTO,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,339,tipo_proceso,total,TOTAL LA PAZ,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,341,tipo_proceso,total,TOTAL NACIONAL,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 341; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,340,tipo_proceso,total,TOTAL ORURO,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 340; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,340,tipo_proceso,total,TOTAL POTOSÍ,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 340; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,340,tipo_proceso,total,TOTAL SANTA CRUZ,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 340; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,339,tipo_proceso,total,TOTAL SUCRE,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 339; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,340,tipo_proceso,total,TOTAL TARIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 340; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.3,341,tipo_proceso,total,TOTAL TRINIDAD,,,total,RECURSOS DE APELACIÓN EN EFECTO SUSPENSIVO REMITIDOS,recursos_de_apelacion_en_efecto_suspensivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.3, p. 341; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,342;343;344,tipo_proceso,detalle,COACTIVO FISCAL,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342;343;344; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.4,342;343;344,tipo_proceso,detalle,CONTENCIOSO TRIBUTARIO,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342;343;344; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.4,342;343;344,tipo_proceso,detalle,EJECUCIÓN DE RESOLUCIONES ADMINISTRATIVAS,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342;343;344; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.4,342;343;344,tipo_proceso,detalle,OTROS PROCESOS,,,proceso_valido,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342;343;344; Rótulo de detalle legible, consistente dentro del mismo cuadro y posición estructural.",No se propuso homologación automática.,11
apelaciones_por_tipo_proceso,5.2.2.4,344,tipo_proceso,total,TOTAL COBIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 344; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,342,tipo_proceso,total,TOTAL COCHABAMBA,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,342,tipo_proceso,total,TOTAL EL ALTO,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,342,tipo_proceso,total,TOTAL LA PAZ,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,344,tipo_proceso,total,TOTAL NACIONAL,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 344; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,343,tipo_proceso,total,TOTAL ORURO,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 343; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,343,tipo_proceso,total,TOTAL POTOSÍ,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 343; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,343,tipo_proceso,total,TOTAL SANTA CRUZ,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 343; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,342,tipo_proceso,total,TOTAL SUCRE,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 342; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,343,tipo_proceso,total,TOTAL TARIJA,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 343; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.2.2.4,344,tipo_proceso,total,TOTAL TRINIDAD,,,total,RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO REMITIDOS,recursos_de_apelacion_en_efecto_devolutivo_remitidos|no_aplica,confirmado,alta,"Cuadro 5.2.2.4, p. 344; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,360;361,tipo_proceso,detalle,APELACIÓN INCIDENTAL,,,detalle_valido_no_proceso,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,confirmado,alta,"Cuadro 5.3.1.5, p. 360;361; Rótulo de detalle legible y coherente con el título del subcuadro, pero representa acción, recurso o resultado y no un tipo de proceso.",Mantener fuera de una dim_tipo_proceso.,11
apelaciones_por_tipo_proceso,5.3.1.5,360;361,tipo_proceso,detalle,APELACIÓN RESTRINGIDA,,,detalle_valido_no_proceso,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,confirmado,alta,"Cuadro 5.3.1.5, p. 360;361; Rótulo de detalle legible y coherente con el título del subcuadro, pero representa acción, recurso o resultado y no un tipo de proceso.",Mantener fuera de una dim_tipo_proceso.,11
apelaciones_por_tipo_proceso,5.3.1.5,361,tipo_proceso,detalle,COBIJA,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 361; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,360,tipo_proceso,detalle,COCHABAMBA,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 360; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,360,tipo_proceso,detalle,EL ALTO,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 360; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,360,tipo_proceso,detalle,LA PAZ,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 360; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,360,tipo_proceso,detalle,ORURO,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 360; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,361,tipo_proceso,detalle,POTOSÍ,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 361; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,361,tipo_proceso,detalle,SANTA CRUZ,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 361; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,360,tipo_proceso,detalle,SUCRE,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 360; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,361,tipo_proceso,detalle,TARIJA,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 361; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,361,tipo_proceso,total,TOTAL,,,total,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,confirmado,alta,"Cuadro 5.3.1.5, p. 361; Rótulo TOTAL marcado por la estructura de la fila.",No es una categoría de proceso.,1
apelaciones_por_tipo_proceso,5.3.1.5,361,tipo_proceso,detalle,TRINIDAD,,,encabezado,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,requiere_contexto,alta,"Cuadro 5.3.1.5, p. 361; El literal coincide con la entidad territorial y aparece en la columna de número de juzgados/tribunales.",No usar como tipo de proceso.,1
apelaciones_por_tipo_proceso,5.3.2.6,373;374,tipo_proceso,detalle,APELACIÓN INCIDENTAL,,,detalle_valido_no_proceso,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,confirmado,alta,"Cuadro 5.3.2.6, p. 373;374; Rótulo de detalle legible y coherente con el título del subcuadro, pero representa acción, recurso o resultado y no un tipo de proceso.",Mantener fuera de una dim_tipo_proceso.,11
apelaciones_por_tipo_proceso,5.3.2.6,373;374,tipo_proceso,detalle,APELACIÓN RESTRINGIDA,,,detalle_valido_no_proceso,RECURSOS DE APELACIÓN,recursos_de_apelacion|no_aplica,confirmado,alta,"Cuadro 5.3.2.6, p. 373;374; Rótulo de detalle legible y coherente con el título del subcuadro, pero representa acción, recurso o resultado y no un tipo de proceso.",Mantener fuera de una dim_tipo_proceso.,11
